timestamp,temperature,humidity,latitude,longitude,speed_kmph,altitude,satellites,heading,current,battery_voltage,battery_percent
1789010220.2672968,30.0,51.0,1.458966,102.149746,0.17,106.4,7,235.9,0.0,4.19,0.0
1789010221.3012252,30.0,51.0,1.458966,102.149746,0.2,107.1,7,235.9,0.0,4.19,0.0
1789010313.7359002,30.0,51.0,1.459018,102.149756,1.69,117.9,7,235.9,-0.13,4.19,0.0
1789010314.7070498,30.0,51.0,1.459018,102.149756,1.28,117.1,7,235.9,0.0,4.19,0.0
1789010315.700997,30.0,51.0,1.459018,102.149756,0.83,116.5,7,235.9,0.0,4.19,0.0
1789010316.7156296,30.0,51.0,1.459018,102.149756,0.28,115.9,7,235.9,0.0,4.19,0.0
1789010317.7085295,30.0,51.0,1.459005,102.149761,0.33,115.1,7,235.9,-0.1,4.19,0.0
1789010318.72895,30.0,51.0,1.459005,102.149761,0.15,114.6,7,235.9,-0.13,4.19,0.0
1789010319.7265399,30.0,51.0,1.459005,102.149761,0.07,114.0,7,235.9,0.0,4.19,0.0
1789010320.7194579,30.0,51.0,1.458994,102.149763,0.17,113.2,7,235.9,-0.13,4.19,0.0
1789010321.729503,30.0,51.0,1.458994,102.149763,0.22,113.2,7,235.9,-0.13,4.19,0.0
1789010322.7283263,30.0,51.0,1.458994,102.149763,0.09,113.0,7,235.9,-0.11,4.19,0.0
1789010323.7417529,30.0,51.0,1.458994,102.149763,0.04,112.9,7,235.9,-0.11,4.19,0.0
1789010324.7313428,30.0,51.0,1.458994,102.149763,0.15,112.3,7,235.9,0.0,4.19,0.0
1789010325.7267876,30.0,51.0,1.458994,102.149763,0.54,111.4,7,235.9,0.0,4.19,0.0
1789010326.7189658,30.0,51.0,1.45898,102.149768,0.65,110.4,7,235.9,0.0,4.2,0.0
1789010327.7310748,30.0,51.0,1.45898,102.149768,1.5,109.8,7,235.9,-0.18,4.19,0.0
1789010328.7458389,30.0,51.0,1.45898,102.149768,1.26,109.0,7,235.9,-0.15,4.19,0.0
1789010329.718213,30.0,51.0,1.45898,102.149768,0.48,108.4,7,235.9,-0.1,4.2,0.0
1789010330.7350504,30.0,51.0,1.45898,102.149768,0.2,107.4,7,235.9,0.0,4.19,0.0
1789010331.728959,30.0,51.0,1.458968,102.149776,0.13,106.3,7,235.9,0.0,4.2,0.0
1789010332.7379446,30.0,51.0,1.458968,102.149776,0.48,105.7,7,235.9,0.0,4.2,0.0
1789010333.757237,30.0,51.0,1.458968,102.149776,0.43,105.1,7,235.9,-0.14,4.19,0.0
1789010334.7330606,30.0,51.0,1.458968,102.149776,0.07,105.7,7,235.9,0.0,4.19,0.0
1789010335.7441046,30.0,51.0,1.458968,102.149776,0.07,106.2,7,235.9,0.0,4.2,0.0
1789010336.7361093,30.0,51.0,1.458968,102.149776,0.19,105.5,7,235.9,-0.17,4.19,0.0
1789010337.7398384,30.0,51.0,1.458955,102.149782,0.15,104.7,7,235.9,0.0,4.19,0.0
1789010338.7705493,30.0,51.0,1.458955,102.149782,0.15,103.8,7,235.9,-0.14,4.19,0.0
1789010339.7469668,30.0,51.0,1.458955,102.149782,0.3,103.0,7,235.9,0.0,4.19,0.0
1789010340.7564023,30.0,51.0,1.458943,102.149788,0.41,102.1,7,235.9,0.0,4.19,0.0
1789010341.748362,30.0,51.0,1.458943,102.149788,0.17,101.3,6,235.9,0.0,4.19,0.0
1789010342.7579226,30.0,51.0,1.458943,102.149788,0.57,100.3,6,235.9,-0.13,4.19,0.0
1789010343.7703211,30.0,51.0,1.458933,102.149793,0.72,99.4,6,235.9,-0.11,4.2,0.0
1789010344.7628894,30.0,51.0,1.458933,102.149793,1.41,98.5,6,235.9,-0.17,4.18,0.0
1789010345.7661111,30.0,51.0,1.458933,102.149793,1.13,97.5,6,235.9,-0.11,4.19,0.0
1789010346.7611568,30.0,51.0,1.45892,102.149799,0.35,96.8,6,235.9,-0.11,4.19,0.0
1789010347.75742,30.0,51.0,1.45892,102.149799,0.44,96.0,6,235.9,-0.1,4.19,0.0
1789010348.7986412,30.0,51.0,1.458909,102.149801,0.37,94.9,5,235.9,0.0,4.19,0.0
1789010349.7738423,30.0,51.0,1.458909,102.149801,0.33,94.1,5,235.9,-0.12,4.19,0.0
1789010350.7692592,30.0,51.0,1.458909,102.149801,0.2,93.3,5,235.9,-0.11,4.19,0.0
1789010351.763261,30.0,51.0,1.458898,102.149803,0.28,92.5,5,235.9,-0.1,4.19,0.0
1789010352.7783039,30.0,51.0,1.458898,102.149803,0.2,94.3,6,235.9,-0.13,4.19,0.0
1789010353.799443,30.0,51.0,1.458898,102.149803,0.17,95.3,6,235.9,-0.11,4.19,0.0
1789010354.775383,30.0,51.0,1.45891,102.149794,0.22,96.6,6,235.9,0.0,4.19,0.0
1789010355.7779994,30.0,51.0,1.45891,102.149794,0.37,98.4,6,235.9,0.0,4.19,0.0
1789010356.79224,30.0,51.0,1.45891,102.149794,0.24,99.7,6,235.9,0.0,4.19,0.0
1789010357.793544,30.0,51.0,1.45892,102.149787,0.0,100.8,6,235.9,-0.1,4.19,0.0
1789010358.8113275,30.0,51.0,1.45892,102.149787,0.26,101.7,7,235.9,-0.12,4.19,0.0
1789010359.7881403,30.0,51.0,1.45892,102.149787,0.11,102.2,7,235.9,0.0,4.19,0.0
1789010360.8025985,30.0,51.0,1.45892,102.149787,0.33,102.6,7,235.9,-0.13,4.19,0.0
1789010361.797473,30.0,51.0,1.45892,102.149787,0.17,103.4,7,235.9,-0.12,4.19,0.0
1789010362.7933776,30.0,51.0,1.45892,102.149787,0.11,104.6,7,235.9,-0.26,4.19,0.0
1789010363.830431,30.0,51.0,1.45892,102.149787,0.2,105.9,7,235.9,0.0,4.19,0.0
1789010364.8051722,30.0,51.0,1.45892,102.149787,0.39,107.7,7,235.9,0.0,4.19,0.0
1789010365.8034987,30.0,51.0,1.458933,102.149785,0.11,109.5,7,235.9,-0.13,4.19,0.0
1789010366.8050406,30.0,51.0,1.458933,102.149785,0.87,110.6,7,235.9,-0.13,4.19,0.0
1789010367.8037071,30.0,51.0,1.458933,102.149785,0.41,111.9,7,235.9,-0.11,4.19,0.0
1789010368.8256896,30.0,51.0,1.458933,102.149785,0.22,113.6,7,235.9,-0.16,4.19,0.0
1789010369.8205485,30.0,51.0,1.458946,102.149783,0.06,115.8,7,235.9,-0.11,4.19,0.0
1789010370.8204935,30.0,51.0,1.458946,102.149783,0.46,117.6,7,235.9,-0.13,4.19,0.0
1789010371.815743,30.0,51.0,1.458946,102.149783,0.48,119.2,7,235.9,-0.21,4.19,0.0
1789010372.808672,30.0,51.0,1.458946,102.149783,0.35,120.5,7,235.9,-0.11,4.19,0.0
1789010373.8444097,30.0,51.0,1.458958,102.149778,0.78,122.0,7,235.9,-0.14,4.19,0.0
1789010374.8224041,30.0,51.0,1.458958,102.149778,0.52,123.5,6,235.9,-0.12,4.19,0.0
1789010375.8175802,30.0,51.0,1.458958,102.149778,0.11,124.5,7,235.9,-0.1,4.19,0.0
1789010376.8201861,30.0,51.0,1.458958,102.149778,0.28,125.4,7,235.9,-0.13,4.19,0.0
1789010377.8359566,30.0,51.0,1.458958,102.149778,0.13,126.4,7,235.9,-0.11,4.19,0.0
1789010378.8582125,30.0,51.0,1.458969,102.149772,0.2,127.3,7,235.9,-0.12,4.19,0.0
1789010379.8332236,30.0,51.0,1.458969,102.149772,0.22,128.4,7,235.9,-0.11,4.19,0.0
1789010380.8331852,30.0,51.0,1.458969,102.149772,0.24,128.8,7,235.9,-0.11,4.19,0.0
1789010381.8270528,30.0,51.0,1.458969,102.149772,0.37,129.5,7,235.9,0.0,4.19,0.0
1789010382.8247485,30.0,51.0,1.458969,102.149772,0.09,130.7,7,235.9,-0.12,4.19,0.0
1789010383.8599918,30.0,51.0,1.458969,102.149772,0.57,131.8,7,235.9,-0.12,4.19,0.0
1789010384.8259246,30.0,51.0,1.458969,102.149772,1.0,132.6,7,235.9,-0.16,4.19,0.0
1789010385.8424942,30.0,51.0,1.458969,102.149772,2.11,132.4,7,235.9,-0.15,4.19,0.0
1789010386.8414278,30.0,51.0,1.458969,102.149772,0.85,133.2,7,235.9,0.0,4.19,0.0
1789010387.8357124,30.0,51.0,1.458969,102.149772,0.3,133.6,7,235.9,-0.13,4.19,0.0
1789010388.8707087,30.0,51.0,1.458969,102.149772,0.74,133.9,7,235.9,-0.1,4.19,0.0
1789010389.8431523,30.0,51.0,1.458969,102.149772,0.94,133.1,7,235.9,0.0,4.19,0.0
1789010390.8409088,30.0,51.0,1.458969,102.149772,0.41,132.6,7,235.9,0.0,4.19,0.0
1789010391.8568623,30.0,51.0,1.458969,102.149772,0.35,131.9,7,235.9,-0.12,4.19,0.0
1789010392.8394535,30.0,51.0,1.458969,102.149772,0.26,130.9,7,235.9,0.0,4.19,0.0
1789010403.3066823,30.0,51.0,1.458934,102.149781,0.04,122.4,7,235.9,0.0,4.19,0.0
1789010404.2852623,30.0,51.0,1.458934,102.149781,0.7,121.3,7,235.9,-0.11,4.19,0.0
1789010405.2978356,30.0,51.0,1.458934,102.149781,1.63,120.1,7,235.9,-0.13,4.19,0.0
1789010406.291179,30.0,51.0,1.458923,102.149786,0.61,118.7,7,235.9,-0.12,4.19,0.0
1789010407.3044822,30.0,51.0,1.458923,102.149786,0.22,117.3,7,235.9,-0.13,4.19,0.0
1789010408.3368142,30.0,51.0,1.458923,102.149786,0.52,116.2,7,235.9,-0.14,4.19,0.0
1789010409.3163097,30.0,51.0,1.458913,102.14979,0.81,114.6,7,235.9,-0.12,4.19,0.0
1789010410.3115468,30.0,51.0,1.458913,102.14979,0.13,112.9,7,235.9,0.0,4.19,0.0
1789010411.3245864,30.0,51.0,1.458902,102.149794,0.35,111.1,7,235.9,0.0,4.19,0.0
1789010412.3187091,30.0,51.0,1.458902,102.149794,0.8,109.2,7,235.9,0.0,4.19,0.0
1789010413.3546855,30.0,50.0,1.458888,102.149798,0.69,107.5,7,235.9,-0.11,4.19,0.0
1789010414.327804,30.0,50.0,1.458888,102.149798,0.87,105.6,7,235.9,0.0,4.19,0.0
1789010415.3285675,30.0,50.0,1.458875,102.149803,0.44,103.9,7,235.9,0.0,4.19,0.0
1789010416.3198872,30.0,50.0,1.458875,102.149803,0.41,102.9,7,235.9,-0.14,4.19,0.0
1789010417.3333464,30.0,50.0,1.458875,102.149803,0.35,102.6,7,235.9,-0.2,4.18,0.0
1789010418.3487122,30.0,51.0,1.458875,102.149803,0.3,101.2,7,235.9,-0.11,4.19,0.0
1789010419.3248494,30.0,51.0,1.458875,102.149803,0.19,102.7,7,235.9,0.0,4.19,0.0
1789010420.3414338,30.0,51.0,1.458875,102.149803,0.2,104.3,7,235.9,0.0,4.19,0.0
1789010421.3407142,30.0,51.0,1.458886,102.149805,0.43,105.7,7,235.9,0.0,4.19,0.0
1789010422.340225,30.0,51.0,1.458886,102.149805,0.11,107.1,7,235.9,0.0,4.19,0.0
1789010423.3679488,30.0,51.0,1.458896,102.149801,0.72,108.6,7,235.9,-0.12,4.19,0.0
1789010424.347529,30.0,51.0,1.458896,102.149801,0.85,107.4,7,235.9,0.0,4.19,0.0
1789010425.341357,30.0,51.0,1.458896,102.149801,0.89,106.3,7,235.9,-0.15,4.19,0.0
1789010426.355848,30.0,51.0,1.458883,102.149803,0.15,105.3,7,235.9,0.0,4.18,0.0
1789010427.356005,30.0,51.0,1.458883,102.149803,0.63,104.1,5,235.9,0.0,4.19,0.0
1789010428.3714347,30.0,51.0,1.458868,102.149806,0.59,103.0,6,235.9,-0.12,4.19,0.0
1789010429.3637187,30.0,51.0,1.458868,102.149806,0.13,101.9,6,235.9,-0.11,4.19,0.0
1789010430.3647609,30.0,51.0,1.458857,102.149809,0.67,100.9,6,235.9,0.0,4.19,0.0
1789010431.362763,30.0,51.0,1.458857,102.149809,0.94,99.7,6,235.9,0.0,4.19,0.0
1789010432.3599162,30.0,51.0,1.458857,102.149809,1.0,101.5,6,235.9,0.0,4.19,0.0
1789010433.4020858,30.0,51.0,1.458857,102.149809,0.8,103.1,6,235.9,0.0,4.19,0.0
1789010434.3746736,30.0,51.0,1.45887,102.149807,0.56,104.4,6,235.9,-0.21,4.19,0.0
1789010435.3671417,30.0,51.0,1.45887,102.149807,0.22,106.2,6,235.9,0.0,4.19,0.0
1789010436.3860366,30.0,51.0,1.45889,102.149804,0.22,108.5,6,235.9,0.0,4.19,0.0
1789010437.3855438,30.0,51.0,1.45889,102.149804,0.09,110.5,6,235.9,-0.15,4.19,0.0
1789010438.4023454,30.0,51.0,1.458905,102.149799,0.3,112.6,7,235.9,0.0,4.19,0.0
1789010439.3776863,30.0,51.0,1.458905,102.149799,0.33,114.6,7,235.9,-0.13,4.19,0.0
1789010440.382347,30.0,51.0,1.458919,102.149794,0.09,116.9,6,235.9,0.0,4.19,0.0
1789010441.4037986,30.0,51.0,1.458919,102.149794,0.33,116.9,6,235.9,0.0,4.2,0.0
1789010442.4016976,30.0,51.0,1.458919,102.149794,0.26,117.6,6,235.9,0.0,4.19,0.0
1789010443.4195483,30.0,51.0,1.458919,102.149794,0.61,118.9,6,235.9,-0.13,4.19,0.0
1789010444.3954818,30.0,51.0,1.458935,102.149789,1.15,120.9,6,235.9,-0.18,4.19,0.0
1789010445.394613,30.0,51.0,1.458935,102.149789,1.26,122.5,6,235.9,0.0,4.19,0.0
1789010446.4078507,30.0,51.0,1.458948,102.149786,0.19,124.0,6,235.9,0.0,4.19,0.0
1789010447.4081697,30.0,51.0,1.458948,102.149786,0.5,126.0,6,235.9,0.0,4.19,0.0
1789010448.4250548,30.0,51.0,1.458961,102.149784,0.44,127.7,6,235.9,0.0,4.19,0.0
1789010449.4215224,30.0,51.0,1.458961,102.149784,0.33,129.5,6,235.9,0.0,4.19,0.0
1789010450.4124396,30.0,51.0,1.458961,102.149784,0.06,131.1,6,235.9,0.0,4.19,0.0
1789010451.4097006,30.0,51.0,1.458975,102.149779,0.09,132.8,6,235.9,0.0,4.19,0.0
1789010452.4243753,30.0,51.0,1.458975,102.149779,0.22,134.8,6,235.9,-0.13,4.19,0.0
1789010453.4395325,30.0,50.0,1.458986,102.149777,0.26,136.2,6,235.9,-0.1,4.19,0.0
1789010454.4191554,30.0,50.0,1.458986,102.149777,0.39,137.7,6,235.9,0.0,4.19,0.0
1789010455.4302986,30.0,50.0,1.458986,102.149777,0.28,138.8,6,235.9,0.0,4.19,0.0
1789010456.435015,30.0,50.0,1.458986,102.149777,0.19,139.6,6,235.9,0.0,4.19,0.0
1789010457.436425,30.0,50.0,1.458997,102.149775,0.09,140.5,7,235.9,0.0,4.19,0.0
1789010458.4479856,30.0,51.0,1.458997,102.149775,0.2,141.6,7,235.9,0.0,4.19,0.0
1789010459.4375722,30.0,51.0,1.458997,102.149775,0.04,142.9,7,235.9,0.0,4.19,0.0
1789010460.449815,30.0,51.0,1.459011,102.149773,0.41,144.1,7,235.9,-0.11,4.19,0.0
1789010461.4410663,30.0,51.0,1.459011,102.149773,0.89,145.1,7,235.9,-0.15,4.18,0.0
1789010462.4533205,30.0,51.0,1.459011,102.149773,1.09,146.4,7,235.9,-0.19,4.18,0.0
1789010463.4700925,30.0,51.0,1.459029,102.149772,2.83,147.6,7,235.9,0.0,4.19,0.0
1789010464.4455037,30.0,51.0,1.459029,102.149772,1.98,149.3,7,235.9,0.0,4.19,0.0
1789010465.459546,30.0,51.0,1.459029,102.149772,0.91,150.6,7,235.9,0.0,4.19,0.0
1789010466.4550774,30.0,51.0,1.459029,102.149772,0.24,150.6,7,235.9,0.0,4.19,0.0
1789010467.4661224,30.0,51.0,1.459029,102.149772,0.76,150.4,7,235.9,0.0,4.19,0.0
1789010468.4817557,30.0,51.0,1.459029,102.149772,1.2,150.3,7,235.9,0.0,4.19,0.0
1789010469.4586177,30.0,51.0,1.459029,102.149772,0.91,150.2,7,235.9,0.0,4.19,0.0
1789010470.4609678,30.0,51.0,1.459029,102.149772,0.72,149.9,7,235.9,0.0,4.19,0.0
1789010471.4793346,30.0,51.0,1.459029,102.149772,1.06,149.7,7,235.9,-0.12,4.18,0.0
1789010472.4629853,30.0,51.0,1.459029,102.149772,0.81,151.1,7,235.9,-0.15,4.19,0.0
1789010473.4865992,30.0,50.0,1.459029,102.149772,0.67,152.6,7,235.9,-0.11,4.19,0.0
1789010474.4821746,30.0,50.0,1.459029,102.149772,0.5,153.9,7,235.9,-0.12,4.19,0.0
1789010475.4758282,30.0,50.0,1.459029,102.149772,0.35,155.4,7,235.9,-0.14,4.19,0.0
1789010476.4900181,30.0,50.0,1.459029,102.149772,0.59,155.4,7,235.9,-0.11,4.19,0.0
1789010477.486245,30.0,50.0,1.459029,102.149772,0.3,155.3,7,235.9,0.0,4.2,0.0
1789010478.5211515,30.0,50.0,1.459029,102.149772,1.3,155.9,7,235.9,0.0,4.19,0.0
1789010479.4926348,30.0,50.0,1.459029,102.149772,1.33,156.1,7,235.9,-0.14,4.19,0.0
1789010480.49371,30.0,50.0,1.459029,102.149772,1.19,156.0,7,235.9,0.0,4.19,0.0
1789010481.4863958,30.0,50.0,1.459029,102.149772,1.44,156.1,7,235.9,-0.11,4.19,0.0
1789010482.5051656,30.0,50.0,1.459029,102.149772,1.81,155.8,7,235.9,0.0,4.19,0.0
1789010483.5176022,30.0,51.0,1.459029,102.149772,2.26,155.6,6,235.9,0.0,4.19,0.0
1789010484.5138113,30.0,51.0,1.459029,102.149772,1.81,155.5,6,235.9,0.0,4.2,0.0
1789010485.5088294,30.0,51.0,1.459029,102.149772,0.85,155.4,6,235.9,0.0,4.19,0.0
1789010486.503682,30.0,51.0,1.459029,102.149772,0.39,155.1,6,235.9,0.0,4.19,0.0
1789010487.5195215,30.0,51.0,1.459029,102.149772,0.56,154.9,6,235.9,0.0,4.19,0.0
1789010488.5373397,30.0,51.0,1.459029,102.149772,0.54,154.5,6,235.9,0.0,4.19,0.0
1789010489.5119777,30.0,51.0,1.459029,102.149772,0.31,154.1,6,235.9,0.0,4.19,0.0
1789010490.53073,30.0,51.0,1.459029,102.149772,0.7,153.8,6,235.9,-0.11,4.19,0.0
1789010491.523357,30.0,51.0,1.459029,102.149772,0.8,153.5,6,235.9,-0.11,4.19,0.0
1789010492.5282102,30.0,51.0,1.459029,102.149772,0.35,153.1,6,235.9,-0.1,4.19,0.0
1789010493.5431798,30.0,51.0,1.459029,102.149772,0.65,152.7,6,235.9,0.0,4.19,0.0
1789010494.5209217,30.0,51.0,1.459029,102.149772,1.0,152.4,6,235.9,0.0,4.19,0.0
1789010495.5391445,30.0,51.0,1.459016,102.149776,0.7,152.0,6,235.9,-0.11,4.19,0.0
1789010496.5361185,30.0,51.0,1.459016,102.149776,0.17,151.6,7,235.9,0.0,4.19,0.0
1789010497.533994,30.0,51.0,1.459016,102.149776,0.59,152.6,7,235.9,-0.19,4.18,0.0
1789010498.5565944,30.0,51.0,1.459016,102.149776,0.41,152.3,7,235.9,-0.12,4.19,0.0
1789010499.5515869,30.0,51.0,1.459016,102.149776,0.72,153.9,7,235.9,0.0,4.19,0.0
1789010500.5408185,30.0,51.0,1.459016,102.149776,0.7,153.6,7,235.9,0.0,4.19,0.0
1789010501.5575597,30.0,51.0,1.459016,102.149776,0.93,153.2,6,235.9,0.0,4.19,0.0
1789010502.5541232,30.0,51.0,1.459016,102.149776,1.52,152.6,6,235.9,0.0,4.19,0.0
1789010503.568613,30.0,51.0,1.459016,102.149776,1.89,152.0,6,235.9,0.0,4.19,0.0
1789010504.5468695,30.0,51.0,1.459016,102.149776,0.11,151.3,6,235.9,0.0,4.19,0.0
1789010505.5593452,30.0,51.0,1.459002,102.149779,0.28,150.5,6,235.9,-0.1,4.19,0.0
1789010506.5527139,30.0,51.0,1.459002,102.149779,0.3,149.8,6,235.9,-0.11,4.19,0.0
1789010507.563059,30.0,51.0,1.459002,102.149779,0.24,149.1,6,235.9,0.0,4.19,0.0
1789010508.59269,30.0,50.0,1.459002,102.149779,0.24,148.3,6,235.9,0.0,4.19,0.0
1789010509.5710397,30.0,50.0,1.45899,102.149782,0.43,147.4,6,235.9,-0.11,4.19,0.0
1789010510.5648901,30.0,50.0,1.45899,102.149782,0.22,146.7,6,235.9,-0.12,4.19,0.0
1789010511.5747795,30.0,50.0,1.458977,102.149782,0.3,145.9,6,235.9,-0.13,4.19,0.0
1789010512.5738761,30.0,50.0,1.458977,102.149782,0.59,145.0,6,235.9,0.0,4.19,0.0
1789010513.5926359,30.0,50.0,1.458966,102.149783,0.54,144.0,6,235.9,0.0,4.2,0.0
1789010514.5865633,30.0,50.0,1.458966,102.149783,0.54,142.5,6,235.9,0.0,4.19,0.0
1789010515.5766504,30.0,50.0,1.458955,102.149786,0.37,141.5,6,235.9,-0.11,4.19,0.0
1789010516.5883245,30.0,50.0,1.458955,102.149786,0.07,140.7,6,235.9,0.0,4.19,0.0
1789010517.587823,30.0,50.0,1.458941,102.149787,0.56,139.5,6,235.9,-0.11,4.19,0.0
1789010518.5992687,30.0,50.0,1.458941,102.149787,0.22,138.5,7,235.9,0.0,4.19,0.0
1789010519.591962,30.0,50.0,1.458941,102.149787,1.46,137.7,7,235.9,0.0,4.19,0.0
1789010520.585855,30.0,50.0,1.45893,102.14979,1.63,137.0,6,235.9,0.0,4.2,0.0
1789010521.5979936,30.0,50.0,1.45893,102.14979,0.3,136.1,6,235.9,0.0,4.2,0.0
1789010522.5917308,30.0,50.0,1.45893,102.14979,0.13,135.5,6,235.9,0.0,4.2,0.0
1789010523.6269171,30.0,50.0,1.45893,102.14979,0.28,134.8,6,235.9,-0.11,4.19,0.0
1789010524.599267,30.0,50.0,1.45893,102.14979,0.5,133.8,6,235.9,0.0,4.19,0.0
1789010525.5982454,30.0,50.0,1.45892,102.149797,1.91,133.1,6,235.9,0.0,4.19,0.0
1789010526.6148663,30.0,50.0,1.45892,102.149797,1.8,132.3,7,235.9,0.0,4.19,0.0
1789010527.6098833,30.0,50.0,1.45892,102.149797,1.87,131.5,6,235.9,0.0,4.19,0.0
1789010528.6222432,30.0,50.0,1.45892,102.149797,1.54,130.8,6,235.9,0.0,4.19,0.0
1789010529.6157558,30.0,50.0,1.458931,102.149798,1.3,134.0,7,235.9,0.0,4.19,0.0
1789010530.6047375,30.0,50.0,1.458945,102.149795,0.94,137.8,7,235.9,-0.1,4.19,0.0
1789010531.6150901,30.0,50.0,1.458959,102.149792,0.57,141.9,7,235.9,0.0,4.2,0.0
1789010532.6064236,30.0,50.0,1.458971,102.149789,0.2,145.7,7,235.9,-0.13,4.2,0.0
1789010533.6419842,30.0,50.0,1.458971,102.149789,0.22,149.3,7,235.9,0.0,4.19,0.0
1789010534.6135929,30.0,50.0,1.458991,102.149785,0.3,152.3,6,235.9,0.0,4.19,0.0
1789010535.6089652,30.0,50.0,1.458991,102.149785,0.3,154.4,6,235.9,0.0,4.2,0.0
1789010536.6225197,30.0,50.0,1.458991,102.149785,0.26,153.6,5,235.9,0.0,4.19,0.0
1789010537.6153107,30.0,50.0,1.458991,102.149785,0.69,152.8,6,235.9,0.0,4.19,0.0
1789010538.6445854,30.0,50.0,1.458991,102.149785,0.89,152.1,6,235.9,-0.13,4.19,0.0
1789010539.6346862,30.0,50.0,1.458991,102.149785,0.78,151.4,6,235.9,-0.15,4.19,0.0
1789010540.6273713,30.0,50.0,1.458991,102.149785,1.11,150.7,6,235.9,0.0,4.19,0.0
1789010541.6192262,30.0,50.0,1.458994,102.149796,2.35,150.0,6,235.9,-0.1,4.19,0.0
1789010542.628927,30.0,50.0,1.458994,102.149796,2.76,148.8,6,235.9,-0.1,4.19,0.0
1789010543.6585584,30.0,50.0,1.458994,102.149796,1.89,147.6,6,235.9,-0.12,4.19,0.0
1789010544.6271992,30.0,50.0,1.458984,102.1498,0.09,146.5,6,235.9,-0.11,4.19,0.0
1789010545.6430845,30.0,50.0,1.458984,102.1498,0.15,145.5,6,235.9,0.0,4.19,0.0
1789010546.6323817,30.0,50.0,1.458984,102.1498,0.43,144.3,6,235.9,-0.11,4.19,0.0
1789010547.6467261,30.0,50.0,1.458984,102.1498,0.26,143.2,6,235.9,-0.18,4.19,0.0
1789010548.6571922,30.0,50.0,1.458973,102.149806,0.3,142.0,6,235.9,-0.11,4.19,0.0
1789010549.6505108,30.0,50.0,1.458973,102.149806,0.15,141.2,6,235.9,0.0,4.19,0.0
1789010550.639944,30.0,50.0,1.458973,102.149806,0.76,139.9,6,235.9,0.0,4.19,0.0
1789010551.6487894,30.0,50.0,1.458973,102.149806,0.61,138.6,6,235.9,0.0,4.19,0.0
1789010552.6408765,30.0,50.0,1.458961,102.149813,0.2,137.5,6,235.9,0.0,4.19,0.0
1789010553.671806,30.0,50.0,1.458961,102.149813,0.87,136.5,5,235.9,-0.12,4.19,0.0
1789010554.653996,30.0,50.0,1.458961,102.149813,0.56,135.5,5,235.9,0.0,4.19,0.0
1789010555.6492448,30.0,50.0,1.458961,102.149813,0.17,134.4,5,235.9,0.0,4.19,0.0
1789010556.6642861,30.0,50.0,1.458961,102.149813,0.2,133.4,5,235.9,0.0,4.19,0.0
1789010557.6540155,30.0,50.0,1.458961,102.149813,0.41,132.3,5,235.9,-0.15,4.19,0.0
1789010558.688294,30.0,50.0,1.458961,102.149813,0.28,131.2,5,235.9,-0.21,4.19,0.0
1789010559.6682863,30.0,50.0,1.458961,102.149813,0.83,130.2,5,235.9,0.0,4.19,0.0
1789010560.6615427,30.0,50.0,1.458961,102.149813,1.74,129.0,5,235.9,0.0,4.19,0.0
1789010561.6749773,30.0,50.0,1.458938,102.149815,1.09,127.9,6,235.9,0.0,4.19,0.0
1789010562.6650717,30.0,50.0,1.458938,102.149815,0.69,126.9,6,235.9,0.0,4.19,0.0
1789010563.6994345,30.0,51.0,1.458938,102.149815,0.59,133.6,7,235.9,0.0,4.19,0.0
1789010564.6732566,30.0,51.0,1.458938,102.149815,0.54,132.7,6,235.9,0.0,4.19,0.0
1789010565.6832592,30.0,51.0,1.458938,102.149815,0.65,132.0,6,235.9,-0.17,4.19,0.0
1789010566.6758873,30.0,51.0,1.458924,102.149806,0.63,131.2,6,235.9,-0.14,4.19,0.0
1789010567.685553,30.0,51.0,1.458924,102.149806,0.61,130.2,6,235.9,-0.1,4.19,0.0
1789010568.6974256,30.0,50.0,1.458924,102.149806,0.8,129.1,6,235.9,0.0,4.19,0.0
1789010569.6880248,30.0,50.0,1.458924,102.149806,0.3,128.1,6,235.9,0.0,4.19,0.0
1789010570.67846,30.0,50.0,1.45891,102.149807,0.2,127.1,6,235.9,0.0,4.19,0.0
1789010571.689489,30.0,50.0,1.45891,102.149807,0.43,125.7,6,235.9,0.0,4.19,0.0
1789010572.6821833,30.0,50.0,1.45891,102.149807,0.63,124.3,6,235.9,0.0,4.19,0.0
1789010573.7117512,30.0,50.0,1.45891,102.149807,0.44,122.9,6,235.9,0.0,4.19,0.0
1789010574.700701,30.0,50.0,1.45891,102.149807,0.87,121.6,6,235.9,0.0,4.19,0.0
1789010575.690271,30.0,50.0,1.458902,102.149816,1.06,120.3,6,235.9,0.0,4.2,0.0
1789010576.6994512,30.0,50.0,1.458902,102.149816,0.63,119.1,6,235.9,0.0,4.19,0.0
1789010577.6944897,30.0,50.0,1.458902,102.149816,0.61,117.7,6,235.9,0.0,4.2,0.0
1789010578.7315748,30.0,50.0,1.458891,102.149822,1.15,116.4,6,235.9,0.0,4.19,0.0
1789010579.7014668,30.0,50.0,1.458905,102.149822,1.61,119.8,7,235.9,0.0,4.19,0.0
1789010580.7106955,30.0,50.0,1.458921,102.149821,1.69,122.8,7,235.9,0.0,4.19,0.0
1789010581.7008731,30.0,50.0,1.458931,102.14982,0.37,125.6,7,235.9,0.0,4.19,0.0
